a_value,b_value,drop_rate_mean,drop_rate_sd,p95_s_mean,p95_s_sd,repeats,stuck_fraction_mean,stuck_fraction_sd,success_mean,success_sd,throughput_per_min_mean,throughput_per_min_sd,trips_per_arm_hour_mean,trips_per_arm_hour_sd
0.5,0.6,0.012856575349966684,0.00043771882117167707,7.696995576222737,0.32762591584016154,3,0.49157199263572693,0.009316270053214011,0.8073204358418783,0.004592366907870983,11.232096354166666,0.23420115487291468,1.6601563294728596,0.3686443858519577
0.5,0.8,0.013102120719850063,0.0010284724434006063,4.265660921732585,0.11547844595725924,3,0.19272542496522269,0.006924209714510095,0.9236621061960856,0.0026573702991172085,24.602864583333332,0.2892147728502093,3.6621095339457193,1.1626839519614405
0.5,1.0,0.013628298416733742,0.0010245140527093987,3.366664171218872,0.0461879774868402,3,0.10638617475827535,0.005897811688018037,0.9596289793650309,0.0014495964619087225,30.29866663614909,0.34180938153042734,4.98046890894572,0.7324218750000517
0.7,0.6,0.00915729192396005,0.0012545437593908483,4.200661023457845,0.2174381921905438,3,0.2942778964837392,0.013272655940762934,0.9193542202313741,0.005583063268866452,23.11035219828288,0.7678480644327007,2.78320320447286,0.6385104506902829
0.7,0.8,0.007672217829773824,0.000535832400375396,2.5399982929229736,0.039999961853027344,3,0.06163547063867251,0.006041414713612929,0.9800125161806742,0.0007079093814541857,39.422203063964844,0.27965066528690974,2.4414062897364297,0.4708813168262581
0.7,1.0,0.007244805960605542,0.0005698462052594968,2.0599987506866455,0.019999980926513672,3,0.03898437569538752,0.002713568849074409,0.9923327565193176,0.0005860517360718262,44.156088511149086,0.33118023925763546,3.0761720339457193,0.914794895914331
1.0,0.6,0.008788151356081167,0.0004457377589185697,2.7399981021881104,0.07211095673884683,3,0.19653157889842987,0.009281441856936669,0.9624270598093668,0.0009257559992512169,34.91699345906576,0.32794089205199534,4.101562738418579,0.38756140743426376
1.0,0.8,0.005944629665464163,0.0003964341362528148,1.7666655778884888,0.0230939887434201,3,0.02835259276131789,0.004663028174070248,0.9945384462674459,0.0002234258570163799,52.063804626464844,0.17554982281745724,2.88085945447286,0.42286410434265126
1.0,1.0,0.005018635342518489,0.0006719500972243513,1.4666658639907837,0.01154699437171005,3,0.013556857593357563,0.0020410184242157492,0.9983830451965332,0.000438804476332672,55.796714782714844,0.26949787394856833,2.83203125,0.9417627696282183
